Age;Sex;ID;Race;Country;Education;Education-Num;Marital Status;Relationship
26; Male;725209962; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
32; Male;359262069; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
44; Male;1312986021; White; United-States; Bachelors;13.0; Never-married; Own-child
27; Female;256609306; White; Mexico; HS-grad;9.0; Married-spouse-absent; Own-child
40; Male;254970000; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
43; Male;344608559; White; United-States; Assoc-acdm;12.0; Married-civ-spouse; Husband
31; Male;521155217; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
57; Male;163562411; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
25; Male;232028159; White; United-States; Bachelors;13.0; Never-married; Not-in-family
22; Female;1032618856; Black; United-States; Assoc-voc;11.0; Never-married; Own-child
20; Female;1395782084; White; United-States; Assoc-voc;11.0; Never-married; Own-child
27; Female;1311912411; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
39; Female;731802896; White; Mexico; Some-college;10.0; Divorced; Unmarried
27; Male;26379790; White; United-States; Masters;14.0; Never-married; Not-in-family
41; Male;241262737; White; United-States; HS-grad;9.0; Separated; Own-child
31; Male;849819461; White; United-States; Bachelors;13.0; Never-married; Not-in-family
41; Male;622776547; White; United-States; Assoc-acdm;12.0; Married-civ-spouse; Husband
25; Male;852931046; White; United-States; Bachelors;13.0; Never-married; Not-in-family
29; Male;925661841; Black; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
22; Male;875930627; White; United-States; HS-grad;9.0; Married-civ-spouse; Own-child
62; Male;377911453; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
29; Female;678313131; Other; United-States; HS-grad;9.0; Divorced; Not-in-family
44; Female;575290626; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
32; Female;1004780499; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
19; Female;454211876; Black; United-States; HS-grad;9.0; Never-married; Unmarried
20; Female;879724314; White; United-States; Assoc-voc;11.0; Never-married; Unmarried
65; Male;169172264; Black; United-States; Some-college;10.0; Married-civ-spouse; Husband
24; Female;293360711; White; United-States; HS-grad;9.0; Never-married; Not-in-family
37; Male;396568157; White; United-States; Masters;14.0; Married-civ-spouse; Husband
43; Female;1433266947; Black; United-States; HS-grad;9.0; Divorced; Not-in-family
38; Female;1024642495; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
28; Female;1220423941; White; United-States; Assoc-acdm;12.0; Never-married; Own-child
33; Male;621150838; White; United-States; HS-grad;9.0; Never-married; Own-child
32; Female;1134885810; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
38; Male;552806328; White; United-States; Masters;14.0; Married-civ-spouse; Husband
33; Female;24196897; White; United-States; Some-college;10.0; Divorced; Not-in-family
42; Male;844050462; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
27; Male;1335790731; White; United-States; HS-grad;9.0; Never-married; Not-in-family
41; Male;211195820; White; United-States; HS-grad;9.0; Divorced; Unmarried
47; Male;1459648715; White; United-States; Masters;14.0; Married-civ-spouse; Husband
55; Male;1417501585; White; United-States; 11th;7.0; Married-civ-spouse; Husband
30; Male;895288274; White; United-States; Some-college;10.0; Never-married; Own-child
54; Female;622427219; White; United-States; Some-college;10.0; Widowed; Unmarried
40; Male;774588958; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
21; Female;1371737931; White; United-States; HS-grad;9.0; Never-married; Not-in-family
34; Female;444702759; White; United-States; Bachelors;13.0; Divorced; Unmarried
30; Male;846220734; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
31; Female;481889712; White; United-States; Some-college;10.0; Never-married; Not-in-family
22; Male;1375509533; White; United-States; HS-grad;9.0; Never-married; Not-in-family
37; Male;978704026; Black; United-States; HS-grad;9.0; Married-civ-spouse; Husband
41; Female;1101410474; Asian-Pac-Islander; Hong; 9th;5.0; Married-civ-spouse; Wife
52; Female;478382006; White; United-States; Masters;14.0; Never-married; Own-child
57; Male;1021340274; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
48; Female;541311994; White; United-States; Some-college;10.0; Divorced; Not-in-family
58; Male;409621535; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
35; Male;500698302; White; United-States; 9th;5.0; Married-civ-spouse; Husband
40; Female;512964559; White; United-States; HS-grad;9.0; Never-married; Not-in-family
30; Female;477854648; White; United-States; HS-grad;9.0; Divorced; Not-in-family
26; Male;1089106023; White; Outlying-US(Guam-USVI-etc); HS-grad;9.0; Married-civ-spouse; Husband
46; Male;742511717; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
26; Male;888951599; Black; United-States; Some-college;10.0; Married-civ-spouse; Husband
50; Female;295150841; Black; United-States; Bachelors;13.0; Divorced; Unmarried
22; Male;145348646; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
36; Female;1027388839; Asian-Pac-Islander; India; Masters;14.0; Widowed; Unmarried
30; Male;491685827; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
58; Male;760189664; White; United-States; Assoc-acdm;12.0; Married-civ-spouse; Husband
17; Male;33216090; White; United-States; 11th;7.0; Never-married; Own-child
72; Female;701526584; White; United-States; Assoc-voc;11.0; Separated; Unmarried
19; Female;263166751; White; United-States; HS-grad;9.0; Never-married; Not-in-family
29; Female;47264592; White; Mexico; 7th-8th;4.0; Married-civ-spouse; Wife
20; Female;850867427; Black; United-States; HS-grad;9.0; Never-married; Own-child
30; Male;247754451; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
47; Female;1391789642; White; United-States; Some-college;10.0; Divorced; Unmarried
51; Male;1195198815; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
26; Male;528943808; White; United-States; 10th;6.0; Married-civ-spouse; Husband
24; Male;1418759410; White; United-States; Some-college;10.0; Never-married; Not-in-family
44; Male;396839409; White; Iran; Masters;14.0; Divorced; Not-in-family
43; Male;414703994; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
35; Male;922106044; White; United-States; Bachelors;13.0; Never-married; Not-in-family
51; Male;418272522; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
41; Male;104652173; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
38; Female;953611929; Other; United-States; Some-college;10.0; Divorced; Unmarried
39; Female;460392132; Asian-Pac-Islander; United-States; HS-grad;9.0; Married-civ-spouse; Wife
54; Female;617922859; White; Italy; 10th;6.0; Separated; Unmarried
62; Male;1421478551; White; United-States; HS-grad;9.0; Never-married; Not-in-family
45; Male;280135045; White; United-States; Doctorate;16.0; Married-civ-spouse; Husband
30; Female;351726584; Black; Jamaica; HS-grad;9.0; Never-married; Own-child
32; Male;896386852; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
23; Female;610606788; White; United-States; HS-grad;9.0; Divorced; Not-in-family
84; Female;638683212; White; United-States; Assoc-voc;11.0; Widowed; Not-in-family
46; Male;1177354242; White; United-States; Bachelors;13.0; Never-married; Own-child
67; Female;582947973; White; United-States; Masters;14.0; Divorced; Not-in-family
29; Male;1319414609; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
33; Male;1355339849; White; United-States; Assoc-voc;11.0; Never-married; Not-in-family
23; Male;1459761583; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
63; Male;607676025; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
55; Female;1126562442; Black; United-States; HS-grad;9.0; Separated; Not-in-family
42; Female;882747729; White; United-States; Prof-school;15.0; Divorced; Unmarried
17; Female;1068734481; Amer-Indian-Eskimo; United-States; 11th;7.0; Never-married; Own-child
60; Male;586532956; White; United-States; 5th-6th;3.0; Married-civ-spouse; Husband
31; Male;412176909; White; United-States; 12th;8.0; Divorced; Own-child
28; Male;529396325; White; Portugal; 7th-8th;4.0; Never-married; Own-child
31; Male;392953836; Black; United-States; 9th;5.0; Married-civ-spouse; Husband
65; Male;701833906; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
31; Male;658586442; White; United-States; Bachelors;13.0; Never-married; Not-in-family
61; Female;1032184535; Black; United-States; HS-grad;9.0; Divorced; Not-in-family
43; Male;937057954; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
40; Female;40401592; Black; United-States; Some-college;10.0; Never-married; Unmarried
39; Male;534522850; White; United-States; HS-grad;9.0; Never-married; Not-in-family
37; Female;432642254; Black; United-States; Some-college;10.0; Married-spouse-absent; Unmarried
47; Male;1111571328; Amer-Indian-Eskimo; United-States; Some-college;10.0; Married-civ-spouse; Husband
45; Male;143909889; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
30; Male;1353730711; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
30; Male;906141724; White; United-States; Prof-school;15.0; Never-married; Own-child
49; Male;725706914; White; United-States; Some-college;10.0; Divorced; Not-in-family
51; Male;673015854; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
31; Female;89453709; White; United-States; Bachelors;13.0; Never-married; Not-in-family
48; Female;728804028; White; United-States; Bachelors;13.0; Married-civ-spouse; Wife
20; Female;684500612; Asian-Pac-Islander; United-States; Some-college;10.0; Never-married; Own-child
32; Male;1078670500; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
31; Female;1399438322; Black; United-States; Some-college;10.0; Never-married; Unmarried
19; Male;177027736; White; United-States; HS-grad;9.0; Never-married; Not-in-family
50; Female;699444651; White; United-States; Masters;14.0; Divorced; Not-in-family
33; Male;103234783; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
25; Male;1105099732; White; United-States; Bachelors;13.0; Never-married; Own-child
49; Male;43435396; White; United-States; HS-grad;9.0; Divorced; Not-in-family
30; Male;879181081; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
23; Male;605952486; White; United-States; Bachelors;13.0; Never-married; Not-in-family
44; Female;185025088; White; United-States; Doctorate;16.0; Married-civ-spouse; Wife
24; Male;1397461375; White; United-States; Assoc-voc;11.0; Never-married; Unmarried
28; Female;1402015370; Asian-Pac-Islander; United-States; Assoc-voc;11.0; Never-married; Not-in-family
56; Female;90863589; White; United-States; HS-grad;9.0; Divorced; Unmarried
38; Female;613804510; White; United-States; HS-grad;9.0; Never-married; Not-in-family
20; Female;877480504; White; United-States; Some-college;10.0; Never-married; Own-child
82; Female;532471523; White; United-States; HS-grad;9.0; Widowed; Not-in-family
52; Male;428429014; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
32; Male;337293964; Black; United-States; Some-college;10.0; Never-married; Not-in-family
37; Female;1121824398; White; United-States; Assoc-voc;11.0; Separated; Unmarried
36; Male;331438198; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
39; Male;383250648; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
30; Male;1261236847; Asian-Pac-Islander; United-States; HS-grad;9.0; Married-civ-spouse; Own-child
49; Male;1223028732; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
40; Female;50037289; White; United-States; Assoc-voc;11.0; Divorced; Unmarried
42; Male;861276301; White; United-States; 11th;7.0; Married-civ-spouse; Husband
35; Male;391480778; White; United-States; Bachelors;13.0; Never-married; Not-in-family
39; Female;1264639277; White; United-States; HS-grad;9.0; Divorced; Unmarried
32; Male;1091471725; White; United-States; Assoc-voc;11.0; Married-spouse-absent; Not-in-family
22; Male;238237502; White; United-States; 11th;7.0; Never-married; Not-in-family
53; Female;816190362; White; United-States; Some-college;10.0; Divorced; Not-in-family
25; Male;269993816; White; United-States; HS-grad;9.0; Never-married; Not-in-family
17; Male;1169241622; White; United-States; 10th;6.0; Never-married; Own-child
44; Male;204374609; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
52; Male;461686830; White; United-States; Masters;14.0; Married-civ-spouse; Husband
42; Male;1414785770; Amer-Indian-Eskimo; United-States; HS-grad;9.0; Married-civ-spouse; Husband
34; Male;352552701; White; United-States; 11th;7.0; Married-civ-spouse; Husband
27; Male;465149371; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
37; Male;1246235928; Black; United-States; HS-grad;9.0; Never-married; Not-in-family
39; Female;1062768243; Other; United-States; Masters;14.0; Married-civ-spouse; Other-relative
26; Male;590457025; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
48; Female;330552511; White; United-States; Masters;14.0; Married-civ-spouse; Wife
57; Female;817738524; White; United-States; HS-grad;9.0; Divorced; Unmarried
36; Male;1443044256; White; United-States; Assoc-voc;11.0; Separated; Not-in-family
