,Clothing ID,Age,Title,Rating,Division Name
5808,1056,33,Very well made!,satisfied,General
5809,1088,56,Fell short of expectations.,neutral,General
5810,1095,60,For a nymph waist,neutral,General
5811,1056,62,Small!,neutral,General
5812,1025,53,"Material to thin, unflattering cut",neutral,General
5813,921,25,"Love, love, but way too big!",satisfied,General
5814,1056,48,Size up.,satisfied,General
5815,921,38,Gorgeous,very satisfied,General
5816,796,26,Nice tunic but runs small,satisfied,Initmates
5817,842,37,"Cute, but not quite right...",neutral,General
5818,818,51,,unsatisfied,General
5819,1033,47,Comfort and style,very satisfied,General Petite
5820,1033,29,Great work pants!,very satisfied,General Petite
5821,1033,53,Love love love these,very satisfied,General Petite
5822,1033,50,Cute pants,very satisfied,General Petite
5823,1033,64,Love these jeans,very satisfied,General Petite
5824,1033,46,"Wonderful fabric, fabulously stylish",very satisfied,General Petite
5825,392,39,Super cute,very satisfied,Initmates
5826,1033,31,Casual chic,very satisfied,General Petite
5827,1025,39,Pretty good!,satisfied,General
5828,895,39,Not sure,satisfied,General
5829,1033,39,Just awesome,very satisfied,General Petite
5830,1025,40,So good i had to buy another pair,very satisfied,General
5831,1033,61,Sooo flattering,very satisfied,General Petite
5832,1077,41,"Effortless, easy summer staple",very satisfied,General Petite
5833,1033,35,Classic jean,very satisfied,General Petite
5834,916,47,Unique,satisfied,General Petite
5835,916,54,Unique,satisfied,General Petite
5836,1025,35,,satisfied,General
5837,1033,44,,very satisfied,General Petite
5838,1146,38,Great material,very satisfied,General
5839,1033,47,Jeans too heavy and large,neutral,General Petite
5840,392,49,Please offer this in more colors retailer!,very satisfied,Initmates
5841,1077,31,Oddly short-waisted,unsatisfied,General Petite
5842,1025,58,,very satisfied,General
5843,1077,35,,very satisfied,General Petite
5844,1025,36,"""won't stretch"" tags are misleading",neutral,General
5845,1025,37,Love!,very satisfied,General
5846,1077,56,Cute versatile maxi,very satisfied,General Petite
5847,392,44,Best swim skirt ever...please offer more options,very satisfied,Initmates
5848,1033,44,So flattering...,very satisfied,General Petite
5849,1025,39,Size up,very satisfied,General
5850,916,31,Itchy express,neutral,General Petite
5851,1025,34,Flattering and comfy - my perfect jean!,very satisfied,General
5852,1077,45,So so flattering!!,very satisfied,General Petite
5853,1033,53,Sadly they are going back,neutral,General Petite
5854,1033,26,Classic flare jean,satisfied,General Petite
5855,1033,70,Great pants,very satisfied,General Petite
5856,1077,32,My new favorite summer dress,very satisfied,General Petite
5857,1033,45,Beautiful and slimming!,very satisfied,General Petite
5858,1033,34,Great black trousers,very satisfied,General Petite
5859,1033,61,Great fit & comfort,very satisfied,General Petite
5860,1033,47,Perfect interpretation of latest style,satisfied,General Petite
5861,916,46,Cabled crossover wrap,satisfied,General Petite
5862,1033,40,,very satisfied,General Petite
5863,1033,45,Love them,very satisfied,General Petite
5864,1033,43,A great look but not as shown online.,satisfied,General Petite
5865,1033,28,"If you have a big booty, get these jeans now",very satisfied,General Petite
5866,1033,52,"Polished, a step up from average jeans",very satisfied,General Petite
5867,1077,34,Wierd pattern,unsatisfied,General Petite
5868,1030,26,Love these!,very satisfied,General
5869,1033,45,Cute pants,satisfied,General Petite
5870,833,59,,very satisfied,General Petite
5871,862,59,Color is more a mauve rather than a light pink,very satisfied,General
5872,815,37,Different but nice,satisfied,General
5873,1094,37,It's worth a look,satisfied,General Petite
5874,862,47,,satisfied,General Petite
5875,862,47,,very unsatisfied,General Petite
5876,833,50,Beautiful but....,neutral,General Petite
5877,862,43,Lovely blouse!,very satisfied,General Petite
5878,862,62,Short and wide,neutral,General Petite
5879,833,62,Wait for sale...,satisfied,General Petite
5880,1094,34,Beautiful,very satisfied,General Petite
5881,702,31,,neutral,General
5882,833,39,,very satisfied,General Petite
5883,815,55,,satisfied,General
5884,833,55,Beautiful embroidered purple tank,very satisfied,General Petite
5885,867,36,"Beautiful, romantic top",very satisfied,General Petite
5886,833,40,Too wide,neutral,General Petite
5887,833,39,Based on trying on one size larger,satisfied,General Petite
5888,867,26,"Pretty, comfy top",very satisfied,General Petite
5889,833,29,Very wide,neutral,General Petite
5890,833,48,Meh,neutral,General Petite
5891,867,35,Pretty details,satisfied,General Petite
5892,1094,38,"Beautiful dress, comfortable",very satisfied,General Petite
5893,1033,59,"Cute, but not for my figure",satisfied,General
5894,862,51,Really pretty and feminine,very satisfied,General Petite
5895,917,46,Very unique top,satisfied,General
5896,862,43,A little short....,satisfied,General Petite
5897,815,34,Beautiful!,very satisfied,General
5898,867,42,Beautiful tank but poor shape,neutral,General Petite
5899,1094,26,Simple & beautiful,very satisfied,General Petite
5900,976,42,I wanted to love this,unsatisfied,General
5901,1094,90,Gorgeous,very satisfied,General Petite
5902,862,34,Beautiful spring!,very satisfied,General Petite
5903,815,66,No go,neutral,General
5904,917,66,Unique,satisfied,General
5905,1094,33,Dressy yet comfy,very satisfied,General
5906,862,47,Really elegant in person,very satisfied,General
5907,867,38,Runs large,unsatisfied,General Petite
5908,1088,35,Lovely concept,neutral,General
5909,815,85,I'm a lil disappointed,neutral,General
5910,867,46,,satisfied,General Petite
5911,833,58,Cute top,very satisfied,General Petite
5912,1094,37,"Great shape, poor condition",unsatisfied,General
5913,1025,31,Always like paige jeans,satisfied,General
5914,862,43,Gorgeous but tent like,satisfied,General
5915,1094,37,A sweet surprise,very satisfied,General
5916,833,43,Unique and eye-catching top,very satisfied,General Petite
5917,833,46,Billowy waist,neutral,General Petite
5918,867,48,Great piece,very satisfied,General Petite
5919,862,34,Agree with others; not for long torsos,satisfied,General
5920,862,40,Beautiful blush top,satisfied,General
5921,815,35,,very satisfied,General
5922,833,46,Beautiful but lots of material,neutral,General Petite
5923,867,50,Beautiful!,very satisfied,General Petite
5924,1033,29,"Runs small, but cute",satisfied,General
5925,862,55,,very satisfied,General
5926,1094,23,Much prettier in person,very satisfied,General
5927,917,64,Love the blue in this top,very satisfied,General
5928,815,45,This top is beautiful,very satisfied,General
5929,862,50,"Love, love, love this top!!",very satisfied,General
5930,833,65,This is a fun top!,very satisfied,General Petite
5931,1094,42,Very flattering!,very satisfied,General
5932,201,24,Add a little shimmer to your outfit,very satisfied,Initmates
5933,1094,56,"Beautiful dress, but huge!",neutral,General
5934,1139,48,So soft and pretty,satisfied,General
5935,1004,62,Great casual skirt,very satisfied,General Petite
5936,873,47,Nice addition to my wardrobe,very satisfied,General
5937,873,61,Great top,satisfied,General
5938,1110,54,A keeper!,very satisfied,General Petite
5939,873,61,Very flattering top,very satisfied,General
5940,895,56,Beautiful cardy,satisfied,General
5941,1110,41,Beautiful swing dress,very satisfied,General Petite
5942,873,39,"Material too thin, too wide on bottom",neutral,General
5943,850,59,,very satisfied,General Petite
5944,873,53,Adorable!,very satisfied,General
5945,873,39,Super cute top!,very satisfied,General
5946,873,25,,neutral,General
5947,850,38,Nice detail,satisfied,General Petite
5948,873,45,Simple stylish top with jeans,very satisfied,General
5949,873,32,Fun summer tank,very satisfied,General
5950,839,49,Cute as it is comfy,satisfied,General
5951,873,35,,very satisfied,General
5952,1004,36,Quirky and pretty,very satisfied,General Petite
5953,895,62,Pretty everyday sweater,very satisfied,General
5954,850,57,Feminine blouse for summer,very satisfied,General Petite
5955,850,37,Perfect fit on me!,very satisfied,General Petite
5956,1110,42,Beautiful,very satisfied,General Petite
5957,839,54,Don't miss this top,very satisfied,General
5958,1110,34,,very satisfied,General Petite
5959,1004,39,Love the length as i am short,very satisfied,General Petite
5960,873,31,Even prettier in person,very satisfied,General
5961,873,31,Cute top!,satisfied,General
5962,850,46,Terrible quality of material,very unsatisfied,General Petite
5963,873,41,Flattering tank,very satisfied,General
5964,1004,23,"Love the structure, not the length",satisfied,General Petite
5965,873,32,Really nice top,very satisfied,General
5966,839,25,I wish i had bought it in every color,very satisfied,General
5967,1004,53,Lovely skirt,satisfied,General Petite
5968,850,23,Very cute,very satisfied,General Petite
5969,873,29,Way too large in the waist,neutral,General
5970,873,25,,satisfied,General
5971,1004,39,Cute skirt,neutral,General Petite
5972,873,41,"Flexible style, cute fit",very satisfied,General
5973,873,50,,very satisfied,General
5974,839,56,Darling summer top,very satisfied,General
5975,839,61,Love it!,very satisfied,General
5976,1110,33,Not for the broad-shouldered,neutral,General Petite
5977,850,36,Pretty and sophisticated,very satisfied,General Petite
5978,1086,29,"Very cute dress, but odd sizing",satisfied,General
5979,873,51,Great too,very satisfied,General
5980,839,44,Got the last one !,very satisfied,General
5981,839,46,,very satisfied,General
5982,873,36,Versatile top,very satisfied,General
5983,873,37,Cute colorful top,very satisfied,General
5984,1110,61,Armpit issue,very satisfied,General Petite
5985,850,41,Navy top is classic and timeless,satisfied,General Petite
5986,873,40,Great purchase if on sale!,satisfied,General
5987,873,47,,satisfied,General
5988,850,39,,very satisfied,General Petite
5989,873,31,,very satisfied,General
5990,895,74,"Unique cardigan, both dressy and casual",very satisfied,General Petite
5991,839,42,Darling top!,very satisfied,General
5992,873,40,Cute top!,satisfied,General
5993,1101,49,Attractive and comfortable dress,satisfied,General Petite
5994,839,48,Buy this shirt before it sells out,very satisfied,General
5995,873,53,Cute but thin fabric,satisfied,General
5996,873,58,Flattering shape,very satisfied,General
5997,839,23,Cute top,satisfied,General
5998,873,23,Cute tank,satisfied,General
5999,839,22,Very flattering!,very satisfied,General
6000,1101,40,Very flattering!,very satisfied,General Petite
6001,873,38,"Stylish, hip, & professional",very satisfied,General
6002,873,35,,neutral,General
6003,1086,47,Great day dress!,very satisfied,General
6004,873,52,Not as cute in person,unsatisfied,General
6005,873,29,Love this top!,very satisfied,General
6006,873,34,Great tank just not for me,neutral,General
6007,525,36,Great fit,very satisfied,Initmates
6008,873,47,Adorable,very satisfied,General
6009,873,70,Very cute top for the summer.,very satisfied,General
6010,873,39,Great peplum top,very satisfied,General
6011,1101,53,"Flattering, even on my curvy figure",very satisfied,General Petite
6012,873,56,Nice top!,satisfied,General
6013,873,26,Good staple,very satisfied,General
6014,873,33,,very satisfied,General
6015,873,27,Perfect shirt for all occasions,very satisfied,General
6016,1030,39,Great jeans! size down.,very satisfied,General
6017,1101,51,"Wanted to love this dress, but...",unsatisfied,General Petite
6018,873,20,Would wear it every day if i could,very satisfied,General
6019,873,41,,satisfied,General
6020,873,73,Gorgeous top,very satisfied,General
6021,850,30,Cute but a little awkward.,neutral,General Petite
6022,850,32,"Versatile, great spring color",very satisfied,General Petite
6023,1004,39,Great skirt,very satisfied,General Petite
6024,850,50,,very satisfied,General Petite
6025,1110,35,"Lovely, a little large",very satisfied,General Petite
6026,873,57,,very satisfied,General
6027,873,40,Great summer top,very satisfied,General
6028,873,23,Pretty blouse,very satisfied,General
6029,850,35,Simple and elegant,very satisfied,General Petite
6030,873,38,Lightweight,satisfied,General
6031,873,28,Very flattering top,very satisfied,General
6032,839,60,Cute top,very satisfied,General
6033,873,27,Cute peplum top!,very satisfied,General
6034,1110,39,Runs big,satisfied,General Petite
6035,873,46,Cute top,very satisfied,General
6036,873,31,Adorable layering piece for spring,very satisfied,General
6037,873,56,Comfortable & fun,very satisfied,General
6038,873,27,Patterned peplum top,very satisfied,General
6039,873,52,So much potential,neutral,General
6040,873,35,Cute and comfy,very satisfied,General
6041,873,35,Such a cute top,very unsatisfied,General
6042,839,64,Adorable top,very satisfied,General
6043,850,30,Pink is brighter,satisfied,General Petite
6044,895,41,"Why don't you look good on me, lovely cardigan?",satisfied,General
6045,850,65,Lacy cutouts/ flattering shape/ versatile,very satisfied,General Petite
6046,873,30,Great tank,very satisfied,General
