tiempo_completo,id_personal,mes,mes_id,sku_id,ventas_totales,ingresos_anio_pasado,calificacion_servicio,comentarios_adicionales,fecha_contratacion
no,7,septiembre,9,30,12,19200,Regular,lento servicial amigable,20/11/2011
no,7,enero,1,31,15,24000,Malo,grosero,20/11/2011
no,7,febrero,2,31,20,32000,Regular,lento,20/11/2011
no,7,marzo,3,31,19,30400,Regular,tarado,20/11/2011
no,7,abril,4,31,20,32000,Regular,despistado,20/11/2011
no,7,mayo,5,31,4,6400,Regular,despistado tardado,20/11/2011
no,7,junio,6,31,5,8000,Regular,lento servicial amigable,20/11/2011
no,7,julio,7,31,18,28800,Regular,lento,20/11/2011
no,7,agosto,8,31,6,9600,Malo,lento,20/11/2011
no,7,septiembre,9,31,20,32000,Regular,tarado,20/11/2011
no,7,enero,1,32,14,22400,Malo,pesimo,20/11/2011
no,7,febrero,2,32,15,24000,Regular,despistado,20/11/2011
no,7,marzo,3,32,8,12800,Regular,despistado tardado,20/11/2011
no,7,abril,4,32,17,27200,Regular,lento servicial amigable,20/11/2011
no,7,mayo,5,32,18,28800,Regular,lento,20/11/2011
no,7,junio,6,32,15,24000,Regular,tarado,20/11/2011
no,7,julio,7,32,6,9600,Regular,despistado,20/11/2011
no,7,agosto,8,32,11,17600,Malo,desconsiderado,20/11/2011
no,7,septiembre,9,32,3,4800,Regular,despistado tardado,20/11/2011
no,7,enero,1,33,0,0,Malo,maleducado desconsiderado,20/11/2011
no,7,febrero,2,33,13,20800,Regular,lento servicial amigable,20/11/2011
no,7,marzo,3,33,20,32000,Regular,lento,20/11/2011
no,7,abril,4,33,6,9600,Regular,tarado,20/11/2011
no,7,mayo,5,33,17,27200,Regular,despistado,20/11/2011
no,7,junio,6,33,4,6400,Regular,despistado tardado,20/11/2011
no,7,julio,7,33,10,16000,Regular,lento servicial amigable,20/11/2011
no,7,agosto,8,33,20,32000,Malo,indiscreto grosero,20/11/2011
no,7,septiembre,9,33,10,16000,Regular,lento,20/11/2011
no,7,enero,1,34,20,32000,Malo,grosero,20/11/2011
no,7,febrero,2,34,9,14400,Regular,tarado,20/11/2011
no,7,marzo,3,34,2,3200,Regular,despistado,20/11/2011
no,7,abril,4,34,1,1600,Regular,despistado tardado,20/11/2011
no,7,mayo,5,34,7,11200,Regular,lento servicial amigable,20/11/2011
no,7,junio,6,34,6,9600,Regular,lento,20/11/2011
no,7,julio,7,34,6,9600,Regular,tarado,20/11/2011
no,7,agosto,8,34,6,9600,Malo,lento,20/11/2011
no,7,septiembre,9,34,7,11200,Regular,despistado,20/11/2011
no,8,enero,1,1,16,25600,Malo,pesimo,16/07/2019
no,8,febrero,2,1,5,8000,Regular,despistado tardado,16/07/2019
no,8,marzo,3,1,1,1600,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,1,1,1600,Regular,lento,16/07/2019
no,8,mayo,5,1,1,1600,Regular,tarado,16/07/2019
no,8,junio,6,1,0,0,Regular,despistado,16/07/2019
no,8,julio,7,1,4,6400,Regular,despistado tardado,16/07/2019
no,8,agosto,8,1,10,16000,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,1,19,30400,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,2,2,3200,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,2,18,28800,Regular,lento,16/07/2019
no,8,marzo,3,2,15,24000,Regular,tarado,16/07/2019
no,8,abril,4,2,6,9600,Regular,despistado,16/07/2019
no,8,mayo,5,2,5,8000,Regular,despistado tardado,16/07/2019
no,8,junio,6,2,13,20800,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,2,8,12800,Regular,lento,16/07/2019
no,8,agosto,8,2,1,1600,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,2,4,6400,Regular,tarado,16/07/2019
no,8,enero,1,3,16,25600,Malo,grosero,16/07/2019
no,8,febrero,2,3,20,32000,Regular,despistado,16/07/2019
no,8,marzo,3,3,4,6400,Regular,despistado tardado,16/07/2019
no,8,abril,4,3,0,0,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,3,14,22400,Regular,lento,16/07/2019
no,8,junio,6,3,11,17600,Regular,tarado,16/07/2019
no,8,julio,7,3,14,22400,Regular,despistado,16/07/2019
no,8,agosto,8,3,13,20800,Malo,lento,16/07/2019
no,8,septiembre,9,3,12,19200,Regular,despistado tardado,16/07/2019
no,8,enero,1,4,11,17600,Malo,pesimo,16/07/2019
no,8,febrero,2,4,15,24000,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,4,15,24000,Regular,lento,16/07/2019
no,8,abril,4,4,17,27200,Regular,tarado,16/07/2019
no,8,mayo,5,4,6,9600,Regular,despistado,16/07/2019
no,8,junio,6,4,5,8000,Regular,despistado tardado,16/07/2019
no,8,julio,7,4,1,1600,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,4,0,0,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,4,16,25600,Regular,lento,16/07/2019
no,8,enero,1,5,10,16000,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,5,18,28800,Regular,tarado,16/07/2019
no,8,marzo,3,5,6,9600,Regular,despistado,16/07/2019
no,8,abril,4,5,18,28800,Regular,despistado tardado,16/07/2019
no,8,mayo,5,5,16,25600,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,5,7,11200,Regular,lento,16/07/2019
no,8,julio,7,5,3,4800,Regular,tarado,16/07/2019
no,8,agosto,8,5,7,11200,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,5,17,27200,Regular,despistado,16/07/2019
no,8,enero,1,6,15,24000,Malo,grosero,16/07/2019
no,8,febrero,2,6,10,16000,Regular,despistado tardado,16/07/2019
no,8,marzo,3,6,19,30400,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,6,9,14400,Regular,lento,16/07/2019
no,8,mayo,5,6,8,12800,Regular,tarado,16/07/2019
no,8,junio,6,6,13,20800,Regular,despistado,16/07/2019
no,8,julio,7,6,17,27200,Regular,despistado tardado,16/07/2019
no,8,agosto,8,6,1,1600,Malo,lento,16/07/2019
no,8,septiembre,9,6,5,8000,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,7,5,8000,Malo,pesimo,16/07/2019
no,8,febrero,2,7,2,3200,Regular,lento,16/07/2019
no,8,marzo,3,7,15,24000,Regular,tarado,16/07/2019
no,8,abril,4,7,3,4800,Regular,despistado,16/07/2019
no,8,mayo,5,7,11,17600,Regular,despistado tardado,16/07/2019
no,8,junio,6,7,2,3200,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,7,7,11200,Regular,lento,16/07/2019
no,8,agosto,8,7,20,32000,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,7,4,6400,Regular,tarado,16/07/2019
no,8,enero,1,8,5,8000,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,8,16,25600,Regular,despistado,16/07/2019
no,8,marzo,3,8,1,1600,Regular,despistado tardado,16/07/2019
no,8,abril,4,8,9,14400,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,8,4,6400,Regular,lento,16/07/2019
no,8,junio,6,8,2,3200,Regular,tarado,16/07/2019
no,8,julio,7,8,10,16000,Regular,despistado,16/07/2019
no,8,agosto,8,8,16,25600,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,8,6,9600,Regular,despistado tardado,16/07/2019
no,8,enero,1,9,5,8000,Malo,grosero,16/07/2019
no,8,febrero,2,9,20,32000,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,9,4,6400,Regular,lento,16/07/2019
no,8,abril,4,9,18,28800,Regular,tarado,16/07/2019
no,8,mayo,5,9,10,16000,Regular,despistado,16/07/2019
no,8,junio,6,9,0,0,Regular,despistado tardado,16/07/2019
no,8,julio,7,9,2,3200,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,9,8,12800,Malo,lento,16/07/2019
no,8,septiembre,9,9,15,24000,Regular,lento,16/07/2019
no,8,enero,1,10,17,27200,Malo,pesimo,16/07/2019
no,8,febrero,2,10,1,1600,Regular,tarado,16/07/2019
no,8,marzo,3,10,0,0,Regular,despistado,16/07/2019
no,8,abril,4,10,1,1600,Regular,despistado tardado,16/07/2019
no,8,mayo,5,10,15,24000,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,10,0,0,Regular,lento,16/07/2019
no,8,julio,7,10,19,30400,Regular,tarado,16/07/2019
no,8,agosto,8,10,4,6400,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,10,11,17600,Regular,despistado,16/07/2019
no,8,enero,1,11,9,14400,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,11,8,12800,Regular,despistado tardado,16/07/2019
no,8,marzo,3,11,18,28800,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,11,0,0,Regular,lento,16/07/2019
no,8,mayo,5,11,0,0,Regular,tarado,16/07/2019
no,8,junio,6,11,4,6400,Regular,despistado,16/07/2019
no,8,julio,7,11,2,3200,Regular,despistado tardado,16/07/2019
no,8,agosto,8,11,12,19200,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,11,5,8000,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,12,2,3200,Malo,grosero,16/07/2019
no,8,febrero,2,12,17,27200,Regular,lento,16/07/2019
no,8,marzo,3,12,13,20800,Regular,tarado,16/07/2019
no,8,abril,4,12,20,32000,Regular,despistado,16/07/2019
no,8,mayo,5,12,6,9600,Regular,despistado tardado,16/07/2019
no,8,junio,6,12,8,12800,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,12,3,4800,Regular,lento,16/07/2019
no,8,agosto,8,12,10,16000,Malo,lento,16/07/2019
no,8,septiembre,9,12,13,20800,Regular,tarado,16/07/2019
no,8,enero,1,13,15,24000,Malo,pesimo,16/07/2019
no,8,febrero,2,13,12,19200,Regular,despistado,16/07/2019
no,8,marzo,3,13,9,14400,Regular,despistado tardado,16/07/2019
no,8,abril,4,13,18,28800,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,13,5,8000,Regular,lento,16/07/2019
no,8,junio,6,13,3,4800,Regular,tarado,16/07/2019
no,8,julio,7,13,5,8000,Regular,despistado,16/07/2019
no,8,agosto,8,13,7,11200,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,13,2,3200,Regular,despistado tardado,16/07/2019
no,8,enero,1,14,19,30400,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,14,9,14400,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,14,5,8000,Regular,lento,16/07/2019
no,8,abril,4,14,7,11200,Regular,tarado,16/07/2019
no,8,mayo,5,14,14,22400,Regular,despistado,16/07/2019
no,8,junio,6,14,17,27200,Regular,despistado tardado,16/07/2019
no,8,julio,7,14,14,22400,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,14,12,19200,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,14,1,1600,Regular,lento,16/07/2019
no,8,enero,1,15,6,9600,Malo,grosero,16/07/2019
no,8,febrero,2,15,8,12800,Regular,tarado,16/07/2019
no,8,marzo,3,15,19,30400,Regular,despistado,16/07/2019
no,8,abril,4,15,14,22400,Regular,despistado tardado,16/07/2019
no,8,mayo,5,15,8,12800,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,15,13,20800,Regular,lento,16/07/2019
no,8,julio,7,15,12,19200,Regular,tarado,16/07/2019
no,8,agosto,8,15,7,11200,Malo,lento,16/07/2019
no,8,septiembre,9,15,5,8000,Regular,despistado,16/07/2019
no,8,enero,1,16,2,3200,Malo,pesimo,16/07/2019
no,8,febrero,2,16,13,20800,Regular,despistado tardado,16/07/2019
no,8,marzo,3,16,18,28800,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,16,7,11200,Regular,lento,16/07/2019
no,8,mayo,5,16,14,22400,Regular,tarado,16/07/2019
no,8,junio,6,16,2,3200,Regular,despistado,16/07/2019
no,8,julio,7,16,3,4800,Regular,despistado tardado,16/07/2019
no,8,agosto,8,16,10,16000,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,16,7,11200,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,17,6,9600,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,17,19,30400,Regular,lento,16/07/2019
no,8,marzo,3,17,16,25600,Regular,tarado,16/07/2019
no,8,abril,4,17,15,24000,Regular,despistado,16/07/2019
no,8,mayo,5,17,19,30400,Regular,despistado tardado,16/07/2019
no,8,junio,6,17,14,22400,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,17,19,30400,Regular,lento,16/07/2019
no,8,agosto,8,17,16,25600,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,17,7,11200,Regular,tarado,16/07/2019
no,8,enero,1,18,15,24000,Malo,grosero,16/07/2019
no,8,febrero,2,18,2,3200,Regular,despistado,16/07/2019
no,8,marzo,3,18,19,30400,Regular,despistado tardado,16/07/2019
no,8,abril,4,18,18,28800,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,18,9,14400,Regular,lento,16/07/2019
no,8,junio,6,18,13,20800,Regular,tarado,16/07/2019
no,8,julio,7,18,1,1600,Regular,despistado,16/07/2019
no,8,agosto,8,18,5,8000,Malo,lento,16/07/2019
no,8,septiembre,9,18,11,17600,Regular,despistado tardado,16/07/2019
no,8,enero,1,19,10,16000,Malo,pesimo,16/07/2019
no,8,febrero,2,19,8,12800,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,19,14,22400,Regular,lento,16/07/2019
no,8,abril,4,19,2,3200,Regular,tarado,16/07/2019
no,8,mayo,5,19,4,6400,Regular,despistado,16/07/2019
no,8,junio,6,19,18,28800,Regular,despistado tardado,16/07/2019
no,8,julio,7,19,3,4800,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,19,16,25600,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,19,14,22400,Regular,lento,16/07/2019
no,8,enero,1,20,17,27200,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,20,14,22400,Regular,tarado,16/07/2019
no,8,marzo,3,20,14,22400,Regular,despistado,16/07/2019
no,8,abril,4,20,10,16000,Regular,despistado tardado,16/07/2019
no,8,mayo,5,20,17,27200,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,20,20,32000,Regular,lento,16/07/2019
no,8,julio,7,20,14,22400,Regular,tarado,16/07/2019
no,8,agosto,8,20,8,12800,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,20,0,0,Regular,despistado,16/07/2019
no,8,enero,1,21,15,24000,Malo,grosero,16/07/2019
no,8,febrero,2,21,14,22400,Regular,despistado tardado,16/07/2019
no,8,marzo,3,21,1,1600,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,21,7,11200,Regular,lento,16/07/2019
no,8,mayo,5,21,1,1600,Regular,tarado,16/07/2019
no,8,junio,6,21,3,4800,Regular,despistado,16/07/2019
no,8,julio,7,21,6,9600,Regular,despistado tardado,16/07/2019
no,8,agosto,8,21,10,16000,Malo,lento,16/07/2019
no,8,septiembre,9,21,17,27200,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,22,16,25600,Malo,pesimo,16/07/2019
no,8,febrero,2,22,10,16000,Regular,lento,16/07/2019
no,8,marzo,3,22,11,17600,Regular,tarado,16/07/2019
no,8,abril,4,22,8,12800,Regular,despistado,16/07/2019
no,8,mayo,5,22,9,14400,Regular,despistado tardado,16/07/2019
no,8,junio,6,22,4,6400,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,22,8,12800,Regular,lento,16/07/2019
no,8,agosto,8,22,15,24000,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,22,17,27200,Regular,tarado,16/07/2019
no,8,enero,1,23,16,25600,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,23,16,25600,Regular,despistado,16/07/2019
no,8,marzo,3,23,11,17600,Regular,despistado tardado,16/07/2019
no,8,abril,4,23,15,24000,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,23,7,11200,Regular,lento,16/07/2019
no,8,junio,6,23,16,25600,Regular,tarado,16/07/2019
no,8,julio,7,23,12,19200,Regular,despistado,16/07/2019
no,8,agosto,8,23,14,22400,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,23,7,11200,Regular,despistado tardado,16/07/2019
no,8,enero,1,24,1,1600,Malo,grosero,16/07/2019
no,8,febrero,2,24,14,22400,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,24,3,4800,Regular,lento,16/07/2019
no,8,abril,4,24,2,3200,Regular,tarado,16/07/2019
no,8,mayo,5,24,18,28800,Regular,despistado,16/07/2019
no,8,junio,6,24,10,16000,Regular,despistado tardado,16/07/2019
no,8,julio,7,24,19,30400,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,24,16,25600,Malo,lento,16/07/2019
no,8,septiembre,9,24,3,4800,Regular,lento,16/07/2019
no,8,enero,1,25,7,11200,Malo,pesimo,16/07/2019
no,8,febrero,2,25,14,22400,Regular,tarado,16/07/2019
no,8,marzo,3,25,12,19200,Regular,despistado,16/07/2019
no,8,abril,4,25,16,25600,Regular,despistado tardado,16/07/2019
no,8,mayo,5,25,6,9600,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,25,4,6400,Regular,lento,16/07/2019
no,8,julio,7,25,0,0,Regular,tarado,16/07/2019
no,8,agosto,8,25,1,1600,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,25,19,30400,Regular,despistado,16/07/2019
no,8,enero,1,26,9,14400,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,26,20,32000,Regular,despistado tardado,16/07/2019
no,8,marzo,3,26,6,9600,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,26,11,17600,Regular,lento,16/07/2019
no,8,mayo,5,26,12,19200,Regular,tarado,16/07/2019
no,8,junio,6,26,13,20800,Regular,despistado,16/07/2019
no,8,julio,7,26,17,27200,Regular,despistado tardado,16/07/2019
no,8,agosto,8,26,8,12800,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,26,4,6400,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,27,14,22400,Malo,grosero,16/07/2019
no,8,febrero,2,27,14,22400,Regular,lento,16/07/2019
no,8,marzo,3,27,11,17600,Regular,tarado,16/07/2019
no,8,abril,4,27,5,8000,Regular,despistado,16/07/2019
no,8,mayo,5,27,7,11200,Regular,despistado tardado,16/07/2019
no,8,junio,6,27,5,8000,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,27,9,14400,Regular,lento,16/07/2019
no,8,agosto,8,27,6,9600,Malo,lento,16/07/2019
no,8,septiembre,9,27,20,32000,Regular,tarado,16/07/2019
no,8,enero,1,28,11,17600,Malo,pesimo,16/07/2019
no,8,febrero,2,28,7,11200,Regular,despistado,16/07/2019
no,8,marzo,3,28,6,9600,Regular,despistado tardado,16/07/2019
no,8,abril,4,28,9,14400,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,28,13,20800,Regular,lento,16/07/2019
no,8,junio,6,28,11,17600,Regular,tarado,16/07/2019
no,8,julio,7,28,19,30400,Regular,despistado,16/07/2019
no,8,agosto,8,28,12,19200,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,28,20,32000,Regular,despistado tardado,16/07/2019
no,8,enero,1,29,12,19200,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,29,17,27200,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,29,18,28800,Regular,lento,16/07/2019
no,8,abril,4,29,6,9600,Regular,tarado,16/07/2019
no,8,mayo,5,29,9,14400,Regular,despistado,16/07/2019
no,8,junio,6,29,18,28800,Regular,despistado tardado,16/07/2019
no,8,julio,7,29,1,1600,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,29,3,4800,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,29,0,0,Regular,lento,16/07/2019
no,8,enero,1,30,5,8000,Malo,grosero,16/07/2019
no,8,febrero,2,30,13,20800,Regular,tarado,16/07/2019
no,8,marzo,3,30,2,3200,Regular,despistado,16/07/2019
no,8,abril,4,30,17,27200,Regular,despistado tardado,16/07/2019
no,8,mayo,5,30,17,27200,Regular,lento servicial amigable,16/07/2019
no,8,junio,6,30,19,30400,Regular,lento,16/07/2019
no,8,julio,7,30,13,20800,Regular,tarado,16/07/2019
no,8,agosto,8,30,1,1600,Malo,lento,16/07/2019
no,8,septiembre,9,30,1,1600,Regular,despistado,16/07/2019
no,8,enero,1,31,17,27200,Malo,pesimo,16/07/2019
no,8,febrero,2,31,16,25600,Regular,despistado tardado,16/07/2019
no,8,marzo,3,31,19,30400,Regular,lento servicial amigable,16/07/2019
no,8,abril,4,31,15,24000,Regular,lento,16/07/2019
no,8,mayo,5,31,17,27200,Regular,tarado,16/07/2019
no,8,junio,6,31,8,12800,Regular,despistado,16/07/2019
no,8,julio,7,31,9,14400,Regular,despistado tardado,16/07/2019
no,8,agosto,8,31,8,12800,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,31,3,4800,Regular,lento servicial amigable,16/07/2019
no,8,enero,1,32,9,14400,Malo,maleducado desconsiderado,16/07/2019
no,8,febrero,2,32,6,9600,Regular,lento,16/07/2019
no,8,marzo,3,32,6,9600,Regular,tarado,16/07/2019
no,8,abril,4,32,17,27200,Regular,despistado,16/07/2019
no,8,mayo,5,32,3,4800,Regular,despistado tardado,16/07/2019
no,8,junio,6,32,4,6400,Regular,lento servicial amigable,16/07/2019
no,8,julio,7,32,7,11200,Regular,lento,16/07/2019
no,8,agosto,8,32,15,24000,Malo,indiscreto grosero,16/07/2019
no,8,septiembre,9,32,10,16000,Regular,tarado,16/07/2019
no,8,enero,1,33,15,24000,Malo,grosero,16/07/2019
no,8,febrero,2,33,15,24000,Regular,despistado,16/07/2019
no,8,marzo,3,33,16,25600,Regular,despistado tardado,16/07/2019
no,8,abril,4,33,3,4800,Regular,lento servicial amigable,16/07/2019
no,8,mayo,5,33,4,6400,Regular,lento,16/07/2019
no,8,junio,6,33,16,25600,Regular,tarado,16/07/2019
no,8,julio,7,33,13,20800,Regular,despistado,16/07/2019
no,8,agosto,8,33,17,27200,Malo,lento,16/07/2019
no,8,septiembre,9,33,9,14400,Regular,despistado tardado,16/07/2019
no,8,enero,1,34,7,11200,Malo,pesimo,16/07/2019
no,8,febrero,2,34,10,16000,Regular,lento servicial amigable,16/07/2019
no,8,marzo,3,34,1,1600,Regular,lento,16/07/2019
no,8,abril,4,34,9,14400,Regular,tarado,16/07/2019
no,8,mayo,5,34,8,12800,Regular,despistado,16/07/2019
no,8,junio,6,34,8,12800,Regular,despistado tardado,16/07/2019
no,8,julio,7,34,12,19200,Regular,lento servicial amigable,16/07/2019
no,8,agosto,8,34,15,24000,Malo,desconsiderado,16/07/2019
no,8,septiembre,9,34,11,17600,Regular,lento,16/07/2019
no,9,enero,1,1,0,0,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,1,14,22400,Regular,tarado,26/08/2017
no,9,marzo,3,1,5,8000,Regular,despistado,26/08/2017
no,9,abril,4,1,11,17600,Regular,despistado tardado,26/08/2017
no,9,mayo,5,1,20,32000,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,1,11,17600,Regular,lento,26/08/2017
no,9,julio,7,1,16,25600,Regular,tarado,26/08/2017
no,9,agosto,8,1,4,6400,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,1,15,24000,Regular,despistado,26/08/2017
no,9,enero,1,2,9,14400,Malo,grosero,26/08/2017
no,9,febrero,2,2,16,25600,Regular,despistado tardado,26/08/2017
no,9,marzo,3,2,2,3200,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,2,20,32000,Regular,lento,26/08/2017
no,9,mayo,5,2,10,16000,Regular,tarado,26/08/2017
no,9,junio,6,2,9,14400,Regular,despistado,26/08/2017
no,9,julio,7,2,6,9600,Regular,despistado tardado,26/08/2017
no,9,agosto,8,2,0,0,Malo,lento,26/08/2017
no,9,septiembre,9,2,20,32000,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,3,16,25600,Malo,pesimo,26/08/2017
no,9,febrero,2,3,2,3200,Regular,lento,26/08/2017
no,9,marzo,3,3,1,1600,Regular,tarado,26/08/2017
no,9,abril,4,3,9,14400,Regular,despistado,26/08/2017
no,9,mayo,5,3,12,19200,Regular,despistado tardado,26/08/2017
no,9,junio,6,3,20,32000,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,3,16,25600,Regular,lento,26/08/2017
no,9,agosto,8,3,13,20800,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,3,0,0,Regular,tarado,26/08/2017
no,9,enero,1,4,10,16000,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,4,2,3200,Regular,despistado,26/08/2017
no,9,marzo,3,4,13,20800,Regular,despistado tardado,26/08/2017
no,9,abril,4,4,2,3200,Regular,lento servicial amigable,26/08/2017
no,9,mayo,5,4,10,16000,Regular,lento,26/08/2017
no,9,junio,6,4,9,14400,Regular,tarado,26/08/2017
no,9,julio,7,4,1,1600,Regular,despistado,26/08/2017
no,9,agosto,8,4,1,1600,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,4,14,22400,Regular,despistado tardado,26/08/2017
no,9,enero,1,5,9,14400,Malo,grosero,26/08/2017
no,9,febrero,2,5,10,16000,Regular,lento servicial amigable,26/08/2017
no,9,marzo,3,5,14,22400,Regular,lento,26/08/2017
no,9,abril,4,5,15,24000,Regular,tarado,26/08/2017
no,9,mayo,5,5,9,14400,Regular,despistado,26/08/2017
no,9,junio,6,5,4,6400,Regular,despistado tardado,26/08/2017
no,9,julio,7,5,14,22400,Regular,lento servicial amigable,26/08/2017
no,9,agosto,8,5,12,19200,Malo,lento,26/08/2017
no,9,septiembre,9,5,8,12800,Regular,lento,26/08/2017
no,9,enero,1,6,3,4800,Malo,pesimo,26/08/2017
no,9,febrero,2,6,13,20800,Regular,tarado,26/08/2017
no,9,marzo,3,6,18,28800,Regular,despistado,26/08/2017
no,9,abril,4,6,5,8000,Regular,despistado tardado,26/08/2017
no,9,mayo,5,6,1,1600,Regular,lento servicial amigable,26/08/2017
no,9,junio,6,6,9,14400,Regular,lento,26/08/2017
no,9,julio,7,6,1,1600,Regular,tarado,26/08/2017
no,9,agosto,8,6,18,28800,Malo,desconsiderado,26/08/2017
no,9,septiembre,9,6,16,25600,Regular,despistado,26/08/2017
no,9,enero,1,7,7,11200,Malo,maleducado desconsiderado,26/08/2017
no,9,febrero,2,7,2,3200,Regular,despistado tardado,26/08/2017
no,9,marzo,3,7,13,20800,Regular,lento servicial amigable,26/08/2017
no,9,abril,4,7,6,9600,Regular,lento,26/08/2017
no,9,mayo,5,7,15,24000,Regular,tarado,26/08/2017
no,9,junio,6,7,10,16000,Regular,despistado,26/08/2017
no,9,julio,7,7,9,14400,Regular,despistado tardado,26/08/2017
no,9,agosto,8,7,19,30400,Malo,indiscreto grosero,26/08/2017
no,9,septiembre,9,7,14,22400,Regular,lento servicial amigable,26/08/2017
no,9,enero,1,8,4,6400,Malo,grosero,26/08/2017
no,9,febrero,2,8,3,4800,Regular,lento,26/08/2017
no,9,marzo,3,8,9,14400,Regular,tarado,26/08/2017
no,9,abril,4,8,5,8000,Regular,despistado,26/08/2017
no,9,mayo,5,8,12,19200,Regular,despistado tardado,26/08/2017
no,9,junio,6,8,19,30400,Regular,lento servicial amigable,26/08/2017
no,9,julio,7,8,0,0,Regular,lento,26/08/2017
no,9,agosto,8,8,8,12800,Malo,lento,26/08/2017
no,9,septiembre,9,8,8,12800,Regular,tarado,26/08/2017
no,9,enero,1,9,19,30400,Malo,pesimo,26/08/2017
no,9,febrero,2,9,1,1600,Regular,despistado,26/08/2017
no,9,marzo,3,9,0,0,Regular,despistado tardado,26/08/2017
